"","DOHREGION","EBLADDER","EBONE","EBRAIN","EBREAST","ECOLORECTA","EESOPHAGUS","EKIDNEY","ELARYNX","ELEUKEMIA","ELIVER","ELUNG","EMESOTHELI","ENASAL","ENHL","EORAL","EOTHER","EOVARY","EPANCREAS","EPROSTATE","ESTOMACH","ETESTIS","ETHYROID","ETISSUE","ETOTAL","EUTERUS","HBLADDER","HBONE","HBRAIN","HBREAST","HCOLORECTA","HESOPHAGUS","HKIDNEY","HLARYNX","HLEUKEMIA","HLIVER","HLUNG","HMESOTHELI","HNASAL","HNHL","HORAL","HOVARY","HPANCREAS","HPROSTATE","HSTOMACH","HTESTIS","HTHYROID","HUTERUS","LATITUDE","LONGITUDE","OBLADDER","OBONE","OBRAIN","OBREAST","OCOLORECTA","OESOPHAGUS","OKIDNEY","OLARYNX","OLEUKEMIA","OLIVER","OLUNG","OMESOTHELI","ONASAL","ONHL","OORAL","OOTHER","OOVARY","OPANCREAS","OPROSTATE","OSTOMACH","OTESTIS","OTHYROID","OTOTAL","OUTERUS","TISSUE","TISSUE0","YEAR","AI_TOT","A_TOT","B_TOT","F_TOT","HH_SIZE","HU_OCC","HU_VAC","H_TOT","MU_TOT","M_TOT","NH_TOT","O_TOT","PI_TOT","POP_TOT","POVOVER","POVUNDER","TOT_HSPLUS","TOT_LT_HS","W_TOT","inc_breast","log_offset","obs_inc","pred_cases_breast"
"442","360610144024",3.36278,0.111977,0.827736,9.61274,6.49854,0.713944,2.11173,0.534393,1.79248,1.02234,9.22045,0.132415,0.0874456,2.87557,1.32877,9.30746,1.00241,1.84778,10.1693,1.21813,0.286439,1.91074,0.418963,68.7779,2.38335,-1,0,0,1,0,0,0,0,0,1,0,-1,0,0,0,0,0,0,-1,0,0,0,40.775337,-73.944678,7,0,1,14,5,0,1,0,3,0,6,1,0,2,0,5,2,1,11,1,0,2,63,1,0,0,2009,6,149,26,1217,1.918942731,1135,134,135,40,961,2043,26,3,2178,1895,44,1574,0,1928,1150.3697617,2.263089302,1.4564005684,10.6920649962478
"443","360610145003",2.31139,0.0747678,0.569349,6.52677,4.35929,0.497421,1.48616,0.386134,1.21862,0.750446,6.11402,0.0920747,0.0612903,1.97499,0.969273,6.33886,0.667467,1.2215,7.39246,0.826442,0.220822,1.3975,0.292483,47.3691,1.61952,-1,0,0,0,-1,0,0,-1,0,1,-1,-1,0,0,0,0,0,0,-1,0,1,0,40.769373,-73.982439,2,0,1,5,4,2,2,0,1,1,1,0,0,1,1,7,4,2,12,0,0,2,49,0,1,0,2009,1,218,17,776,1.820638821,814,408,69,34,706,1413,15,0,1482,1345,35,1051,0,1197,644.32989691,1.8759121808,0.7660757159,7.47696167671209
"444","360610145004",1.87318,0.0425515,0.375961,4.75692,3.6536,0.385816,1.0812,0.278012,0.933658,0.538172,4.96205,0.0727789,0.0446975,1.48687,0.684019,4.89202,0.507842,1.05739,5.2851,0.671355,0.0860305,0.766757,0.196103,35.816,1.18385,-1,0,0,0,-1,0,0,-1,0,1,-1,-1,0,0,0,0,0,0,-1,0,0,0,40.768624,-73.983642,1,0,0,5,5,0,1,0,2,1,3,0,0,1,1,6,0,1,4,0,0,0,32,1,0,0,2009,0,80,14,421,1.502,500,225,34,21,330,717,5,0,751,731,26,602,0,631,1187.6484561,1.5596004,1.0511002918,5.99628853306957
"445","360610146013",0.589047,0.0407492,0.22468,1.79226,1.13782,0.135365,0.43718,0.108557,0.367495,0.217161,1.51245,0.0232849,0.0198305,0.620532,0.302604,2.07789,0.191649,0.295879,2.15456,0.229908,0.212893,0.720841,0.118125,13.9188,0.388028,-1,0,0,0,0,0,0,0,0,1,0,-1,0,0,0,0,0,0,-1,0,1,0,40.77735,-73.953592,0,0,0,1,3,0,0,0,1,0,1,0,0,2,0,1,0,1,2,0,0,1,14,1,0,0,2009,0,84,37,460,1.442372881,590,44,71,20,432,821,11,0,892,851,43,774,0,740,217.39130435,0.5834773933,0.557954761,2.30000719453198
"446","360610146014",1.57103,0.0682425,0.451879,5.01099,3.1271,0.341379,1.05671,0.263943,0.894682,0.518674,4.3056,0.0618064,0.0457079,1.46626,0.69177,4.82418,0.527661,0.868097,4.91972,0.591803,0.263049,1.23453,0.234508,34.5686,1.22928,-1,0,0,0,0,0,0,0,0,1,0,-1,0,0,0,0,0,0,-1,0,0,0,40.776379,-73.951288,2,0,1,7,3,0,0,0,0,3,0,0,0,0,1,10,0,1,6,0,0,3,37,0,0,0,2009,0,136,26,773,1.614416476,874,57,72,23,638,1339,19,1,1411,1103,80,930,0,1206,905.56274256,1.6116335004,1.3969295489,6.10700669255051
"447","360610146021",1.53245,0.0685686,0.470217,5.16664,3.22469,0.32989,1.04997,0.249002,0.928898,0.506417,4.28717,0.0592209,0.0460139,1.49317,0.683198,4.96389,0.54458,0.895918,4.40793,0.596657,0.268113,1.25763,0.24036,34.4941,1.22354,-1,0,0,1,0,0,0,0,0,1,0,-1,0,0,0,0,0,0,-1,0,1,0,40.779338,-73.952142,1,0,0,11,2,0,1,1,1,0,7,0,0,1,0,6,1,1,2,2,0,5,47,5,0,0,2009,0,134,38,793,1.78276699,824,101,79,25,676,1390,19,0,1469,1251,53,1081,75,1253,1387.1374527,1.642222574,2.1290432467,5.98647368142526
"448","360610146022",1.48872,0.0768884,0.480828,4.9454,3.0059,0.329309,1.05254,0.262104,0.896671,0.529157,4.00019,0.0585432,0.0472804,1.47902,0.720197,4.88922,0.516729,0.811621,4.87552,0.572761,0.306969,1.43796,0.252133,34.1879,1.1522,-1,0,0,1,0,0,0,0,0,1,0,-1,0,0,0,0,0,0,-1,0,1,0,40.778685,-73.952616,2,0,2,4,2,0,1,1,2,0,8,0,0,1,0,3,0,3,3,0,0,3,37,1,1,0,2009,0,155,26,914,1.660606061,990,106,95,31,730,1549,13,1,1644,1637,86,1421,13,1418,437.63676149,1.5984578516,0.8088324504,5.94410071436667
"449","360610146025",1.07458,0.0478886,0.318867,3.70768,2.17325,0.240172,0.754909,0.189034,0.628001,0.371796,2.99882,0.0423516,0.0321629,1.02851,0.495891,3.32598,0.380098,0.599886,3.46989,0.408224,0.150268,0.866277,0.163184,24.3587,0.890968,-1,0,0,0,0,0,0,0,0,1,0,-1,0,0,0,0,0,0,-1,0,0,0,40.778366,-73.949835,1,0,0,5,3,0,1,1,1,0,1,0,0,2,1,8,0,0,2,2,0,1,31,2,0,0,2009,0,112,14,546,1.886538462,520,55,39,26,435,942,7,0,981,856,69,752,0,822,915.75091575,1.3104063441,1.3485521944,4.16428124290819
"450","360610146026",2.3929,0.08375,0.59655,6.65021,4.54686,0.503203,1.49377,0.381574,1.26871,0.727216,6.3676,0.095446,0.0626709,2.04777,0.953149,6.69643,0.696392,1.27714,7.38483,0.860335,0.260592,1.50227,0.307685,48.7746,1.61758,-1,0,0,0,0,0,0,0,0,1,0,-1,0,0,0,0,0,0,-1,0,0,0,40.777713,-73.950311,2,0,2,10,3,1,0,1,2,2,5,0,0,5,1,7,2,1,6,0,0,3,55,2,0,0,2009,1,127,18,933,1.702980473,973,86,80,32,724,1577,19,1,1657,1701,104,1474,68,1459,1071.8113612,1.8946484331,1.5037119129,7.89218433641916
"451","360610147001",1.01974,0.113405,0.641985,5.31386,2.49961,0.258573,1.04997,0.227569,0.946258,0.515763,2.87825,0.0395478,0.0501747,1.52951,0.761003,5.17007,0.551538,0.601844,3.58963,0.487752,0.63525,2.15078,0.329721,32.4639,1.1021,-1,0,0,0,0,0,0,-1,0,1,-1,-1,0,0,0,0,0,0,-1,0,0,0,40.771328,-73.988804,0,0,0,2,1,0,0,0,1,0,2,1,1,1,0,4,0,1,5,0,0,1,20,0,0,0,2009,3,769,125,1422,1.817282322,1516,202,220,101,1333,2535,47,3,2755,1618,252,1425,142,1707,140.64697609,1.6703185015,0.3763742364,6.09360675376375
"452","360610148011",1.71416,0.0713722,0.48434,5.2083,3.33389,0.363958,1.12945,0.280038,0.974142,0.547195,4.59633,0.0681392,0.047303,1.54871,0.725389,5.05512,0.535559,0.920523,5.12926,0.629548,0.218708,1.22185,0.243266,36.2677,1.22111,-1,0,0,1,0,0,0,0,0,1,0,-1,0,0,0,0,0,0,-1,0,1,0,40.7785,-73.956323,0,0,1,13,2,0,0,1,2,0,3,0,0,2,2,8,0,0,6,0,0,4,44,0,0,0,2009,0,159,20,806,2.013736264,728,84,78,28,660,1388,8,1,1466,1286,27,1054,26,1250,1612.9032258,1.6502535069,2.4960159745,5.63061015981997
"453","360610148012",2.75891,0.0759841,0.608918,7.21099,5.23316,0.574576,1.64389,0.425961,1.40421,0.805055,7.46584,0.108839,0.066854,2.23128,1.02244,7.19945,0.754461,1.5062,8.40508,0.97842,0.167795,1.27206,0.309523,54.0374,1.80749,-1,0,0,1,0,0,0,0,0,1,0,-1,0,0,0,0,0,0,-1,0,1,0,40.779159,-73.955843,6,0,0,6,4,1,2,0,1,0,6,0,0,6,1,11,1,0,9,0,0,2,59,3,0,0,2009,0,76,16,755,1.945682451,718,169,44,26,642,1353,6,1,1397,1212,49,1023,19,1272,794.70198675,1.9756062512,0.8320632812,7.95653839645908
"454","360610148021",1.5834,0.0825641,0.511189,5.06839,3.18504,0.345875,1.1032,0.269504,0.965054,0.538939,4.24673,0.0629392,0.0491558,1.56158,0.737206,5.16007,0.531999,0.867813,4.85803,0.606637,0.319884,1.44765,0.264318,35.5227,1.15554,-1,0,0,1,0,0,0,0,0,1,-1,-1,0,0,0,0,0,0,-1,0,1,0,40.781717,-73.952917,2,0,1,5,1,0,0,1,1,0,4,0,0,2,2,10,1,1,2,0,1,3,39,2,0,0,2009,0,179,29,974,1.751233959,1013,91,108,44,800,1666,25,0,1774,1310,233,1185,65,1497,513.34702259,1.6230232129,0.9865065632,5.92847185375849
"455","360610148022",1.57092,0.0815909,0.506149,5.56498,3.26523,0.353061,1.13633,0.27895,0.960771,0.557767,4.47221,0.0611227,0.0493934,1.57561,0.752821,5.08577,0.574882,0.899027,4.99301,0.612812,0.283744,1.34279,0.257446,36.5593,1.32294,-1,0,0,1,0,0,0,0,0,1,-1,-1,0,0,0,0,0,0,-1,0,1,0,40.780125,-73.95408,3,0,0,10,7,1,0,0,0,1,2,0,0,2,0,8,1,3,1,0,1,1,43,1,1,0,2009,7,187,28,878,1.925609756,820,89,120,53,771,1529,41,0,1649,1053,87,908,34,1333,1138.952164,1.7164933908,1.7969516512,6.17744737785466
"456","360610148023",2.71615,0.0768888,0.601856,6.86438,5.02497,0.569425,1.62754,0.426777,1.36686,0.804777,7.17602,0.108263,0.0654564,2.16807,1.02414,6.97281,0.714309,1.43043,8.35938,0.948647,0.155244,1.27784,0.302873,52.4874,1.70426,-1,0,0,1,0,0,0,0,0,1,-1,-1,0,0,0,0,0,0,-1,0,1,0,40.781141,-73.955442,4,0,0,8,1,0,0,0,1,0,3,0,0,2,1,4,0,5,8,1,0,1,40,1,0,0,2009,0,80,20,797,2.061781609,696,89,57,25,638,1378,4,0,1435,1624,89,1486,34,1306,1003.7641154,1.926345722,1.1654366454,7.31473823946087
"457","360610148024",2.35002,0.0723495,0.545191,6.2003,4.38199,0.493091,1.42817,0.368391,1.19734,0.697534,6.28862,0.0934035,0.0578977,1.92541,0.893478,6.18978,0.643189,1.24069,7.18732,0.82921,0.172899,1.21856,0.275564,46.2743,1.52391,-1,0,0,1,0,0,0,0,0,1,-1,-1,0,0,0,0,0,0,-1,0,1,0,40.782396,-73.954526,2,0,0,14,7,1,1,0,0,1,4,0,0,0,0,12,1,2,7,0,0,3,58,3,0,0,2009,0,74,9,764,1.997084548,686,67,55,32,606,1315,2,0,1370,1074,21,938,0,1253,1832.460733,1.824597678,2.2579552602,6.73662657902741
"458","360610148025",0.996816,0.0422072,0.285856,3.08306,1.96619,0.223775,0.693053,0.178329,0.573678,0.351012,2.66803,0.03871,0.028897,0.913877,0.463907,2.90707,0.309694,0.540252,3.35226,0.371743,0.0942374,0.688575,0.14145,21.6214,0.708739,-1,0,0,1,0,0,0,-1,0,1,0,-1,0,0,0,0,0,0,-1,0,1,0,40.780176,-73.956147,0,0,1,9,1,0,0,0,0,0,4,0,0,2,0,4,0,0,3,0,1,0,26,1,0,0,2009,0,85,9,451,2.373937677,353,75,39,20,387,799,2,0,838,730,88,599,0,722,1995.5654102,1.1259226103,2.9191777001,2.99153818384309
"459","360610149001",1.47545,0.0654091,0.36878,3.55043,2.68528,0.30738,0.889106,0.232888,0.783228,0.441629,3.77814,0.0594858,0.0377018,1.22614,0.571073,3.97423,0.38599,0.755073,4.62394,0.512846,0.175721,0.843081,0.193429,28.7993,0.862821,-1,0,0,0,-1,0,0,-1,0,1,-1,-1,0,0,0,0,0,0,-1,0,1,0,40.772691,-73.983905,0,0,0,5,1,0,0,0,0,0,3,0,0,3,0,4,0,0,6,0,0,1,24,1,0,0,2009,1,264,37,629,1.751111111,450,135,68,41,546,1107,15,0,1175,841,111,765,11,817,794.91255962,1.2670687229,1.4082801238,4.15307431964757
"460","360610149002",2.6386,0.0611738,0.515261,5.6496,4.67719,0.529106,1.46195,0.38736,1.2453,0.722102,6.66637,0.106593,0.0585248,1.97921,0.906526,6.40627,0.595524,1.34122,7.71406,0.888687,0.155732,1.05128,0.267481,47.4407,1.4156,-1,0,0,0,-1,0,0,-1,0,1,-1,-1,0,0,0,0,0,0,-1,0,1,0,40.772692,-73.9804,3,0,1,5,2,0,3,0,1,1,4,1,0,1,1,6,0,3,6,0,1,1,44,4,0,0,2009,0,88,43,581,1.619344774,641,140,72,32,519,1028,5,0,1100,1050,26,870,0,932,860.58519793,1.7315847462,0.8850184084,6.87511915996779
"461","360610149003",1.90282,0.0609097,0.453554,4.86905,3.52115,0.405652,1.18769,0.311451,0.985044,0.598617,4.9118,0.0758266,0.049085,1.58052,0.774995,5.13566,0.507714,0.988674,6.07683,0.674121,0.169874,1.12275,0.234637,37.7859,1.18746,-1,0,0,0,-1,0,0,-1,0,1,-1,-1,0,0,0,0,0,0,-1,0,1,0,40.772072,-73.980891,2,0,0,2,2,1,1,0,3,0,5,0,0,3,0,7,2,2,9,1,1,0,42,1,0,0,2009,2,90,13,680,1.614361702,752,150,64,19,534,1150,10,0,1214,718,255,797,0,1080,294.11764706,1.5828988462,0.4107577454,5.93411875348737
"462","360610149004",2.69241,0.0615716,0.533304,5.89566,4.92175,0.539465,1.47815,0.383618,1.30725,0.730545,6.76971,0.107708,0.0605634,2.03814,0.916781,6.69639,0.628257,1.42112,7.574,0.929008,0.157739,1.0531,0.278666,48.6238,1.44886,-1,0,0,0,-1,0,0,-1,0,1,-1,-1,0,0,0,0,0,0,-1,0,1,0,40.771437,-73.981342,2,0,1,2,1,0,1,0,3,3,2,0,0,6,0,7,0,0,6,1,0,0,35,0,0,0,2009,1,72,28,592,1.630434783,690,147,58,24,537,1071,12,1,1129,790,102,814,34,991,337.83783784,1.774216487,0.339232588,7.15071619959197
"463","360610149005",1.77816,0.0604614,0.457094,5.04653,3.60203,0.38601,1.14712,0.291258,0.992736,0.585678,4.7039,0.0686385,0.0489561,1.57962,0.762074,5.15818,0.532827,1.01705,5.49083,0.670436,0.190828,1.07328,0.236475,37.0744,1.19425,-1,0,0,0,-1,0,0,-1,0,1,-1,-1,0,0,0,0,0,0,-1,0,1,0,40.770649,-73.981135,2,0,0,6,8,0,0,0,2,0,1,0,0,3,0,7,1,1,5,0,0,2,42,3,1,0,2009,1,114,10,636,1.821428571,672,255,47,16,588,1177,8,0,1224,1202,35,1000,30,1075,943.39622642,1.6187008784,1.1889357638,5.77985273542432
"464","360610150011",2.15971,0.0600971,0.472035,5.56843,4.03901,0.449153,1.2845,0.334354,1.09319,0.642556,5.63885,0.0846348,0.0522389,1.71341,0.818904,5.54104,0.57477,1.14591,6.39727,0.756339,0.0904568,0.967446,0.2381,41.505,1.38255,-1,0,0,1,0,0,0,-1,0,1,0,-1,0,0,0,0,0,0,-1,0,1,0,40.779859,-73.958488,2,0,0,8,3,0,1,0,0,2,3,0,0,2,0,6,0,1,6,0,0,6,40,0,0,0,2009,0,38,7,595,2.349785408,466,57,31,10,500,1064,1,0,1095,1254,20,896,0,1039,1344.5378151,1.7171131471,1.4366706594,5.44243470389399
"465","360610150012",2.42742,0.0660532,0.521464,5.944,4.35738,0.518223,1.46272,0.395027,1.18332,0.73672,6.28217,0.0970774,0.0582181,1.89941,0.932253,6.04636,0.612584,1.23392,8.02239,0.837879,0.125471,1.13422,0.266394,46.6648,1.50415,-1,0,0,1,0,0,0,-1,0,1,0,-1,0,0,0,0,0,0,-1,0,1,0,40.780537,-73.960087,5,0,0,11,1,1,3,0,0,0,6,0,1,2,1,9,1,1,6,1,0,3,52,0,0,0,2009,0,56,7,639,1.995008319,601,132,38,26,560,1161,1,2,1199,1139,84,883,8,1107,1721.4397496,1.7823823074,1.8506056528,6.46218188469663
"466","360610150021",5.1516,0.119757,1.00714,11.9759,9.36392,1.0567,2.91574,0.772456,2.4489,1.44103,13.6211,0.204314,0.113943,3.87497,1.78385,12.4137,1.25518,2.69842,15.5207,1.7568,0.145789,1.85347,0.504774,95.0391,3.03902,-1,0,0,1,0,0,0,-1,0,1,-1,-1,0,0,0,0,0,0,-1,0,1,0,40.782763,-73.95637,5,0,2,25,7,0,3,0,1,0,11,0,0,2,3,17,2,2,26,4,0,7,122,4,1,0,2009,2,92,19,1105,2.267270668,883,94,95,43,900,1910,10,0,2005,2473,40,1824,0,1839,2262.4434389,2.482896297,2.0875257809,11.9983960167928
"467","360610150022",2.93427,0.0751106,0.619607,7.63284,5.43153,0.622086,1.75604,0.467591,1.44691,0.877447,7.88826,0.116555,0.0699166,2.30939,1.10154,7.36641,0.791223,1.56462,9.22167,1.02204,0.109231,1.25454,0.3114,56.9719,1.9817,-1,0,0,1,0,0,0,-1,0,1,-1,-1,0,0,0,0,0,0,-1,0,1,0,40.78117,-73.957533,2,0,0,15,3,1,0,0,3,0,3,0,0,2,2,9,1,2,10,0,0,2,56,1,0,0,2009,0,69,7,743,2.223706177,599,117,49,15,589,1283,3,0,1332,1653,152,1191,0,1238,2018.8425303,2.032459991,1.9651925103,7.74781376552055
"468","360610150023",3.12812,0.0745461,0.6245,7.7879,5.88537,0.639408,1.77739,0.462491,1.53273,0.878051,8.31471,0.123547,0.0718869,2.41638,1.10016,7.81901,0.822059,1.70158,8.95287,1.08937,0.100921,1.18372,0.318289,58.7829,1.9779,-1,0,0,1,0,0,0,-1,0,1,-1,-1,0,0,0,0,0,0,-1,0,1,0,40.781845,-73.959139,1,0,0,18,2,0,0,0,1,0,4,0,0,3,0,10,1,2,10,0,0,0,53,1,0,0,2009,0,47,12,700,2.111295681,602,108,39,7,571,1232,8,0,1271,961,3,812,15,1197,2571.4285714,2.0525712472,2.3112777514,8.17644304601815
"469","360610150024",1.89627,0.0487286,0.402308,4.94818,3.5818,0.410758,1.15682,0.304479,0.929704,0.57623,5.27465,0.0735829,0.0452653,1.50828,0.716373,4.7711,0.516044,1.03054,6.21608,0.671688,0.0747644,0.787637,0.199835,37.4061,1.26502,-1,0,0,1,0,0,0,-1,0,1,-1,-1,0,0,0,0,0,0,-1,0,1,0,40.783439,-73.957978,1,0,2,6,1,0,1,0,2,0,1,0,1,1,2,4,0,1,3,0,1,2,31,1,1,0,2009,0,20,4,455,2.093434343,396,33,34,10,374,795,4,0,829,859,0,693,0,791,1318.6813187,1.5990198322,1.2125670449,5.22296960893677
"470","360610151001",1.06099,0.0700763,0.349489,3.98436,2.35813,0.21752,0.695774,0.156687,0.689383,0.333904,3.12908,0.042269,0.0332313,1.08936,0.447111,3.65443,0.440525,0.66316,2.41849,0.416519,0.230865,0.908307,0.181431,24.5019,0.930767,-1,0,0,0,0,0,0,-1,0,1,-1,-1,0,0,0,0,0,0,-1,0,1,0,40.773805,-73.986979,2,0,1,4,6,0,2,0,0,0,0,0,0,1,0,9,1,0,5,1,0,0,34,2,0,0,2009,15,248,308,750,2.097133758,628,27,410,34,567,907,183,0,1317,583,719,469,146,529,533.33333333,1.3823766971,1.0039253481,4.20095874848271
"471","360610151002",2.60926,0.108319,0.709816,10.2631,5.91874,0.547829,1.71649,0.398547,1.56745,0.817702,8.04699,0.0998505,0.0741471,2.49913,1.06927,8.24764,1.08968,1.69505,6.33173,1.02501,0.187101,1.65168,0.355414,59.5358,2.50591,-1,0,0,0,0,0,0,-1,0,1,-1,-1,0,0,0,0,0,0,-1,0,1,0,40.772892,-73.987666,0,0,0,2,5,2,2,0,2,0,5,0,0,0,1,5,0,0,3,0,0,0,28,1,0,0,2009,28,129,847,1198,2.421972534,801,10,1042,101,742,898,361,0,1940,1080,915,740,618,474,166.94490818,2.3285549384,0.1948728942,9.81590859387521
"472","360610151003",1.46311,0.039749,0.319195,4.66816,3.0226,0.298455,0.881298,0.213621,0.766694,0.41376,4.27106,0.0563818,0.0358142,1.23297,0.529158,4.04705,0.494622,0.877823,3.74478,0.538466,0.0610219,0.667456,0.161132,29.9965,1.1921,-1,0,0,0,0,0,0,-1,0,1,-1,-1,0,0,0,0,0,0,-1,0,1,0,40.774774,-73.986304,2,0,1,4,2,0,0,0,0,0,3,0,0,0,0,3,0,2,3,3,0,1,24,0,0,0,2009,13,58,237,414,1.926345609,353,7,228,35,266,452,86,1,680,774,83,539,120,250,966.18357488,1.5407649898,0.8568686592,5.18078145153432
"473","360610151004",3.75038,0.201166,1.29391,13.7009,7.78799,0.832757,2.78244,0.662533,2.3708,1.33558,10.5933,0.147142,0.119915,3.86402,1.82144,12.6951,1.39999,2.09453,11.9336,1.47962,0.792661,3.74904,0.658591,89.164,3.09648,-1,0,0,0,0,0,0,-1,0,1,-1,-1,0,0,0,0,0,0,-1,0,0,0,40.774203,-73.991691,3,0,1,14,6,0,3,1,0,2,3,0,0,3,0,6,1,3,7,0,3,3,64,5,0,0,2009,6,945,320,2401,1.805371901,2420,308,514,111,1968,3855,168,1,4369,2702,349,2239,49,2818,583.09037901,2.6174615241,1.0218306827,15.7676059666427
"474","360610152001",1.9615,0.0747142,0.511622,6.94599,4.18506,0.407476,1.2479,0.296413,1.12694,0.602896,5.74242,0.0767898,0.0528473,1.79122,0.775513,5.87206,0.731599,1.19208,4.90344,0.743511,0.143842,1.17683,0.257202,42.5039,1.68404,-1,0,-1,0,0,0,0,0,0,1,0,-1,0,0,0,0,0,0,0,0,0,0,40.781925,-73.945077,1,0,0,8,6,0,1,2,0,1,5,0,0,5,4,7,0,4,5,3,0,1,54,1,0,0,2009,8,100,439,825,2.17721519,632,4,706,83,551,670,247,7,1376,618,604,760,321,492,969.6969697,1.9381645146,1.1517436679,7.14967953716518
"475","360610152002",1.97952,0.0811645,0.560392,7.47764,4.30875,0.431896,1.37195,0.328865,1.1747,0.670789,5.9001,0.0757106,0.0580359,1.90908,0.884688,6.20412,0.769749,1.20721,5.4886,0.771382,0.181508,1.39687,0.281164,45.2979,1.78406,-1,0,0,0,0,0,0,0,0,1,0,-1,0,0,0,0,0,0,-1,0,0,0,40.780519,-73.945375,2,0,0,2,2,0,0,1,0,0,6,0,0,2,3,5,0,0,8,0,1,0,32,0,0,0,2009,11,185,449,912,1.967418546,798,12,554,67,658,1016,202,0,1570,1236,355,770,364,656,219.29824561,2.0119172342,0.2674640662,8.19711156425323
"476","360610152005",1.66468,0.0613404,0.443078,5.07394,3.21951,0.369234,1.1169,0.289805,0.913786,0.562612,4.48532,0.0659275,0.0464272,1.47787,0.735392,4.74051,0.521865,0.895917,5.55283,0.610826,0.166044,1.11359,0.225381,35.608,1.25519,-1,0,0,0,0,0,0,0,0,1,0,-1,0,0,0,0,0,0,-1,0,0,0,40.778649,-73.946611,2,0,0,5,4,0,1,0,3,0,4,0,0,3,1,4,1,2,5,0,0,1,37,1,0,0,2009,2,125,26,666,2.056856187,598,74,68,25,564,1162,18,0,1230,1190,43,936,43,1034,750.75075075,1.6241176361,0.9854274982,5.41482910819504
"477","360610152006",2.03819,0.0530098,0.443276,5.98935,4.02837,0.428931,1.24613,0.318811,1.04328,0.614433,5.67403,0.0795114,0.0506224,1.68835,0.783762,5.44654,0.621732,1.15599,5.94252,0.738398,0.0870793,0.945962,0.226116,41.1505,1.50608,-1,0,0,0,0,0,0,0,0,1,0,-1,0,0,0,0,0,0,0,0,0,0,40.779912,-73.943973,4,0,0,9,1,0,2,0,2,2,4,0,1,3,1,5,0,2,4,2,0,1,48,5,0,0,2009,1,28,4,540,1.833984375,512,46,24,16,399,915,3,0,939,812,151,746,0,887,1666.6666667,1.789982892,1.5026672343,6.8338767877702
"478","360610153001",1.02878,0.0543851,0.350025,3.52421,2.13038,0.239939,0.779847,0.195632,0.644939,0.395059,2.76812,0.0396203,0.0341238,1.05981,0.536914,3.47697,0.362863,0.574629,3.72916,0.409446,0.216004,1.03898,0.181516,24.5628,0.791479,-1,0,0,0,-1,0,0,-1,0,1,-1,-1,0,0,0,0,0,0,-1,0,1,0,40.776391,-73.981396,0,0,0,3,1,0,1,0,0,0,1,0,0,3,0,5,2,0,2,1,0,1,24,1,3,0,2009,0,98,25,649,1.602702703,740,121,61,25,537,1125,10,0,1186,865,109,858,0,1028,462.24961479,1.2596562977,0.8512546074,4.31015963159781
"479","360610153002",2.99404,0.0935213,0.720349,7.82173,5.76452,0.621186,1.81563,0.454944,1.59225,0.89083,7.7593,0.118734,0.0763618,2.52699,1.15761,8.33941,0.826059,1.62863,8.54736,1.08235,0.303054,1.73604,0.373757,59.0957,1.8511,-1,0,0,0,-1,0,0,-1,0,1,-1,-1,0,0,0,0,0,0,-1,0,1,0,40.775767,-73.981854,5,0,1,6,2,1,0,1,3,0,3,0,0,3,1,8,1,2,13,0,0,2,56,4,0,0,2009,1,221,57,1057,1.645359019,1142,97,127,39,856,1786,25,2,1913,1733,120,1508,136,1568,567.64427625,2.0569057577,0.7670937248,9.44440886581492
"480","360610153003",1.30747,0.0594415,0.417697,3.60655,2.5279,0.285838,0.901976,0.222292,0.802563,0.449022,3.22789,0.0519944,0.0387031,1.23419,0.603837,4.0525,0.366034,0.682012,4.15972,0.493077,0.230392,1.08782,0.212574,27.7718,0.750347,-1,0,0,0,-1,0,0,-1,0,1,-1,-1,0,0,0,0,0,0,-1,0,1,0,40.775142,-73.982315,1,0,0,2,2,0,0,0,1,1,0,0,0,1,1,4,1,0,3,0,0,1,18,0,0,0,2009,1,151,18,710,1.992743106,689,90,62,32,663,1311,11,1,1373,1556,169,1321,0,1159,281.69014085,1.2827516367,0.5545465888,3.92362570470373
"481","360610153004",2.13732,0.0683291,0.53014,6.15041,4.21788,0.453415,1.35515,0.34211,1.15631,0.673251,5.69714,0.0835508,0.0560705,1.85306,0.872025,6.06699,0.637989,1.18568,6.38706,0.788379,0.185913,1.29064,0.27124,43.9027,1.44263,-1,0,0,0,-1,0,0,-1,0,1,-1,-1,0,0,0,0,0,0,-1,0,1,0,40.774516,-73.982763,1,0,1,7,4,0,1,0,3,0,0,0,0,1,1,8,0,0,4,1,0,1,34,0,1,0,2009,0,168,21,767,1.802083333,768,191,81,44,617,1303,20,0,1384,1337,44,1071,25,1131,912.64667536,1.8165187463,1.1381355064,7.08515483519055
"482","360610153005",1.56522,0.0492978,0.360542,3.95221,2.85693,0.322413,0.938977,0.245617,0.800619,0.463402,3.92576,0.0636405,0.0392329,1.27545,0.608961,4.1585,0.406836,0.801396,4.68224,0.547342,0.146704,0.867422,0.190043,30.2233,0.954518,-1,0,0,0,-1,0,0,-1,0,1,0,-1,0,0,0,0,0,0,-1,0,1,0,40.775193,-73.978557,2,0,1,5,0,0,1,0,0,1,1,1,0,0,0,4,1,1,5,0,0,0,24,1,0,0,2009,1,65,14,500,1.698214286,560,65,52,9,451,899,21,0,951,765,107,857,0,841,1000,1.3742749161,1.265114961,4.69702719879063
